"2019-12-06","4772694","804","EJ800A","14092-0867-100","14092-0867-100PCEB","300","6","60","384","201912A"
"2019-12-09","4772695","804","EJ800A","14092-0867-100","14092-0867-100PCEB","300","6","60","384","201912A"
"2019-12-11","4772696","804","EJ800A","14092-0867-100","14092-0867-100PCEB","300","6","60","384","201912A"
"2019-12-13","4772697","804","EJ800A","14092-0867-100","14092-0867-100PCEB","300","6","60","384","201912A"
"2019-12-14","4772698","804","EJ800A","14092-0867-100","14092-0867-100PCEB","300","6","60","384","201912A"
"2019-12-04","4772693","802","EJ800A","14092-0867-100","14092-0867-100","300","7","60","438","201912A"
"2019-12-06","4772694","802","EJ800A","14092-0867-100","14092-0867-100","300","7","60","438","201912A"
"2019-12-09","4772695","802","EJ800A","14092-0867-100","14092-0867-100","300","7","60","438","201912A"
"2019-12-11","4772696","802","EJ800A","14092-0867-100","14092-0867-100","300","7","60","438","201912A"
"2019-12-13","4772697","802","EJ800A","14092-0867-100","14092-0867-100","300","7","60","438","201912A"
"2019-12-14","4772698","802","EJ800A","14092-0867-100","14092-0867-100","300","7","60","438","201912A"
"2019-11-28","4772751","111","ZRT00F","14092-1108","14092-1108BL","300","6","180","1080","201912A"
"2019-11-28","4772751","300","ZRT00F","14092-1108","14092-1108DW","300","14","180","2592","201912A"
"2019-11-28","4772751","150","ZRT00F","14092-1108","14092-1108RE","300","10","180","1962","201912A"
"2019-11-28","4772751","250","ZRT00F","14092-1108","14092-1108RE2","300","7","180","1296","201912A"
"2019-11-28","4772751","300","ZRT00F","14092-1108","14092-1108SIDECT","300","6","180","1080","201912A"
"2019-11-28","4772751","250","ZRT00F","14092-1108","14092-1108SIDEPC","300","8","180","1440","201912A"
"2019-11-28","4772751","200","ZRT00F","14092-1108","14092-1108TM","300","12","180","2160","201912A"
"2019-11-28","4772751","250","ZRT00F","14092-1108","14092-1108","300","7","180","1296","201912A"
"2019-12-12","4772752","112","ZRT00F","14092-1109","14092-1109BL","300","6","180","1080","201912A"
"2019-12-12","4772752","300","ZRT00F","14092-1109","14092-1109DW","300","14","180","2592","201912A"
"2019-12-12","4772752","150","ZRT00F","14092-1109","14092-1109RE","300","10","180","1962","201912A"
"2019-12-12","4772752","250","ZRT00F","14092-1109","14092-1109RE2","300","7","180","1296","201912A"
"2019-12-12","4772752","300","ZRT00F","14092-1109","14092-1109SIDECT","300","6","180","1080","201912A"
"2019-12-12","4772752","250","ZRT00F","14092-1109","14092-1109SIDEPC","300","8","180","1440","201912A"
"2019-12-12","4772752","200","ZRT00F","14092-1109","14092-1109TM","300","12","180","2160","201912A"
"2019-12-12","4772752","250","ZRT00F","14092-1109","14092-1109","300","7","180","1296","201912A"
"2019-12-11","4770308","117","31G","14155-31G80-10","14155-31G80-10 OBE","300","12","120","1440","201912A"
